id,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,Month,Day,Time,Distance,days_of_week_onehot_1,days_of_week_onehot_2,days_of_week_onehot_3,days_of_week_onehot_4,days_of_week_onehot_5,days_of_week_onehot_6,days_of_week_onehot_7,date,maximumTemperature,minimumTemperature,averageTemperature,precipitation,snowFall,snowDepth
id1281074,2,5,-73.9542770385742,40.7889671325684,-73.953857421875,40.7791557312012,1,467,4,23,9.1,1.0915499423208,0,0,0,0,0,0,1,23-4-2016,71,54,62.5,0.16,0,0
id2437988,1,1,-74.0059509277344,40.7398452758789,-73.9811935424805,40.7817344665527,1,866,6,12,0.683333333333333,5.10329284348107,1,0,0,0,0,0,0,12-6-2016,83,62,72.5,0,0,0
id0727755,2,2,-74.0062866210938,40.722827911377,-73.98193359375,40.7609100341797,1,1222,5,23,14.5833333333333,4.70539421127239,0,1,0,0,0,0,0,23-5-2016,78,56,67,0.02,0,0
id1434238,2,6,-73.9451599121094,40.7788162231445,-73.9566955566406,40.7706260681152,1,370,4,18,18,1.33151909861036,0,1,0,0,0,0,0,18-4-2016,82,51,66.5,0,0,0
id0152461,1,1,-73.9862594604492,40.7517738342285,-73.9087142944336,40.8889656066895,1,1384,5,23,22.2,16.5920214476659,0,1,0,0,0,0,0,23-5-2016,78,56,67,0.02,0,0
id3351716,2,1,-73.9458999633789,40.7734794616699,-73.9692764282227,40.769359588623,1,1012,5,9,11.0166666666667,2.02113946873544,0,1,0,0,0,0,0,9-5-2016,72,52,62,0,0,0
id3419838,2,4,-73.9692611694336,40.7576599121094,-73.9589996337891,40.7635307312012,1,246,3,14,18.3666666666667,1.08310316890189,0,1,0,0,0,0,0,14-3-2016,51,40,45.5,0.29,0,0
id0717346,2,1,-73.9761962890625,40.7639503479004,-73.996337890625,40.7251815795898,1,1157,2,29,14.0833333333333,4.63281280671745,0,1,0,0,0,0,0,29-2-2016,61,47,54,0.05,0,0
id1823665,1,1,-73.9518051147461,40.7774429321289,-73.9469757080078,40.7740631103516,1,166,1,30,12.1666666666667,0.553725092221621,0,0,0,0,0,0,1,30-1-2016,39,28,33.5,0,0,6
id1473258,1,1,-73.9942092895508,40.7510681152344,-73.996223449707,40.7622833251953,1,574,2,15,15.1833333333333,1.25856107853036,0,1,0,0,0,0,0,15-2-2016,35,13,24,0.44,1.4,0
id1776377,1,1,-73.9822540283203,40.7721366882324,-73.954345703125,40.7784881591797,1,1388,5,4,16.3,2.45385977558565,0,0,0,1,0,0,0,4-5-2016,52,48,50,0.01,0,0
id1224304,1,1,-73.8935699462891,40.7476272583008,-73.9467926025391,40.7775382995605,1,1114,5,22,2.06666666666667,5.58163839794938,1,0,0,0,0,0,0,22-5-2016,70,52,61,0.09,0,0
id0309008,2,1,-73.9869995117188,40.7451553344727,-74.00244140625,40.7240409851074,1,721,4,10,15.0166666666667,2.68421863367608,1,0,0,0,0,0,0,10-4-2016,50,31,40.5,0,0,0
id2083941,2,1,-73.9800033569336,40.7531814575195,-74.0100250244141,40.7210464477539,1,742,4,26,6.38333333333333,4.37791793557016,0,0,1,0,0,0,0,26-4-2016,60,47,53.5,0.24,0,0
id1890434,1,1,-73.9913864135742,40.7512474060059,-73.9795684814453,40.7370109558105,1,485,2,7,0.566666666666667,1.87007327843184,1,0,0,0,0,0,0,7-2-2016,47,33,40,0,0,0
id1712367,1,1,-73.9780120849609,40.7549896240234,-74.0026016235352,40.7606201171875,1,1443,6,15,12.4333333333333,2.16367679444944,0,0,0,1,0,0,0,15-6-2016,85,62,73.5,0,0,0
id0536069,2,6,-73.995002746582,40.7551002502441,-74.0081787109375,40.7449684143066,1,424,6,3,17.1833333333333,1.58150037679574,0,0,0,0,0,1,0,3-6-2016,70,63,66.5,0.04,0,0
id3774156,2,6,-73.9860992431641,40.7616195678711,-73.9421081542969,40.8172607421875,1,1180,5,14,22.1166666666667,7.21075895965692,0,0,0,0,0,0,1,14-5-2016,73,56,64.5,0,0,0
id2081926,1,1,-73.9729537963867,40.7852783203125,-73.9777984619141,40.7752990722656,1,134,1,28,23.8,1.1822437489454,0,0,0,0,1,0,0,28-1-2016,42,32,37,0,0,6
id0864469,1,1,-73.9915161132812,40.7390289306641,-73.9695053100586,40.7637672424316,1,894,5,31,7.85,3.31729169837722,0,0,1,0,0,0,0,31-5-2016,85,71,78,0,0,0
id0044018,2,2,-73.9940795898438,40.7511329650879,-73.8709030151367,40.7739219665527,1,2013,3,11,14.6833333333333,10.6791174687656,0,0,0,0,0,1,0,11-3-2016,68,48,58,0.06,0,0
id1577045,1,1,-74.0013580322266,40.7311401367188,-74.0004653930664,40.7389678955078,1,327,6,10,13.55,0.873650430505628,0,0,0,0,0,1,0,10-6-2016,77,57,67,0,0,0
id1400402,1,1,-73.9629898071289,40.7990531921387,-73.9820709228516,40.7680854797363,1,1303,3,11,9.76666666666667,3.79977742841042,0,0,0,0,0,1,0,11-3-2016,68,48,58,0.06,0,0
id1387259,2,5,-73.9877395629883,40.721118927002,-73.9945602416992,40.7502593994141,1,870,5,20,2.5,3.29083939500359,0,0,0,0,0,1,0,20-5-2016,76,53,64.5,0,0,0
id2164987,1,1,-73.9865036010742,40.7770233154297,-73.9823379516602,40.782154083252,1,153,3,9,22.3666666666667,0.669709918093163,0,0,0,1,0,0,0,9-3-2016,77,44,60.5,0,0,0
id3959761,2,1,-73.9897994995117,40.7416801452637,-73.9429473876953,40.7023010253906,1,1924,4,15,22.6833333333333,5.89602229874723,0,0,0,0,0,1,0,15-4-2016,65,42,53.5,0,0,0
id2115493,2,1,-73.9815368652344,40.7785224914551,-73.9883422851562,40.7585334777832,1,1132,2,29,13.4166666666667,2.29537553524874,0,1,0,0,0,0,0,29-2-2016,61,47,54,0.05,0,0
id3299163,2,1,-73.9771194458008,40.7583618164062,-73.9852523803711,40.7477188110352,1,337,2,29,16.1,1.36742999401191,0,1,0,0,0,0,0,29-2-2016,61,47,54,0.05,0,0
id3793777,2,6,-73.9742813110352,40.7508506774902,-73.952507019043,40.7764282226562,1,594,3,7,20.4,3.38405231259427,0,1,0,0,0,0,0,7-3-2016,60,36,48,0,0,0
id3118692,2,1,-73.9745330810547,40.7650833129883,-74.0139541625977,40.7137832641602,1,1529,1,16,16.05,6.60074532170361,0,0,0,0,0,0,1,16-1-2016,52,42,47,0.24,0,0
id0320045,2,6,-73.9875030517578,40.7244300842285,-74.0287170410156,40.622200012207,1,1860,5,10,12.2833333333333,11.8869744104387,0,0,1,0,0,0,0,10-5-2016,63,50,56.5,0,0,0
id1221853,1,1,-73.9713821411133,40.7551002502441,-73.9911041259766,40.7505989074707,1,504,6,13,20.9833333333333,1.73502224837904,0,1,0,0,0,0,0,13-6-2016,74,57,65.5,0,0,0
id2472378,1,1,-73.9841079711914,40.7431983947754,-73.9924850463867,40.7478637695312,1,230,6,30,7.16666666666667,0.875868261946707,0,0,0,0,1,0,0,30-6-2016,85,67,76,0,0,0
id1570419,2,1,-73.9922180175781,40.715160369873,-73.9709091186523,40.6833381652832,1,896,5,25,0,3.96833934553026,0,0,0,1,0,0,0,25-5-2016,88,61,74.5,0,0,0
id3315807,1,3,-73.9837112426758,40.7622222900391,-73.9927825927734,40.7568473815918,1,339,2,15,22.35,0.970027514146371,0,1,0,0,0,0,0,15-2-2016,35,13,24,0.44,1.4,0
id0327765,1,1,-73.955192565918,40.7732696533203,-73.9732513427734,40.7512893676758,1,359,2,8,20,2.87869318004509,0,1,0,0,0,0,0,8-2-2016,39,28,33.5,0.05,0.1,0
id1404464,2,1,-73.9788970947266,40.7622108459473,-73.9950790405273,40.760181427002,1,368,5,30,1.95,1.38145079736788,0,1,0,0,0,0,0,30-5-2016,82,68,75,1.65,0,0
id0146139,1,1,-74.0059432983398,40.7399215698242,-73.9889602661133,40.7268981933594,1,527,5,28,7.88333333333333,2.0358648160859,0,0,0,0,0,0,1,28-5-2016,92,71,81.5,0,0,0
id1828187,1,1,-73.9856185913086,40.7678909301758,-74.0017318725586,40.7517013549805,1,679,6,2,9.7,2.25445022372495,0,0,0,0,1,0,0,2-6-2016,78,62,70,0,0,0
id3098510,2,1,-73.9918823242188,40.7542915344238,-73.9895782470703,40.7574691772461,1,54,3,31,21.4,0.403127295803682,0,0,0,0,1,0,0,31-3-2016,73,49,61,0,0,0
id0448037,2,1,-73.9830474853516,40.764461517334,-73.9944686889648,40.7426986694336,1,637,3,16,20.7,2.60413639225573,0,0,0,1,0,0,0,16-3-2016,65,48,56.5,0.02,0,0
id3293736,2,1,-74.0039443969727,40.7074356079102,-74.0141067504883,40.7121505737305,1,311,4,29,13.0666666666667,1.004279664017,0,0,0,0,0,1,0,29-4-2016,58,45,51.5,0.05,0,0
id1640207,2,1,-73.958137512207,40.7218208312988,-73.9496002197266,40.6801986694336,1,1023,2,7,3.25,4.6837953974018,1,0,0,0,0,0,0,7-2-2016,47,33,40,0,0,0
id2178156,2,1,-73.9965133666992,40.7634811401367,-73.9568099975586,40.7663955688477,1,769,1,10,0.816666666666667,3.35942377163634,1,0,0,0,0,0,0,10-1-2016,59,40,49.5,1.8,0,0
id0473434,2,1,-73.970573425293,40.7838096618652,-73.9749603271484,40.7901916503906,1,317,2,29,16.3,0.800002701040755,0,1,0,0,0,0,0,29-2-2016,61,47,54,0.05,0,0
id3291006,1,1,-73.891845703125,40.7486686706543,-73.8709945678711,40.7741355895996,1,356,3,26,11.05,3.33212964929432,0,0,0,0,0,0,1,26-3-2016,55,38,46.5,0,0,0
id0767316,2,1,-73.9815979003906,40.7411804199219,-73.985481262207,40.7471313476562,1,259,4,23,3.78333333333333,0.738168770396752,0,0,0,0,0,0,1,23-4-2016,71,54,62.5,0.16,0,0
id2767246,2,1,-73.9934158325195,40.7561645507812,-74.0007705688477,40.7576675415039,1,198,2,21,7.26666666666667,0.641627108638744,1,0,0,0,0,0,0,21-2-2016,55,44,49.5,0.03,0,0
id0282853,1,1,-73.9856872558594,40.7622032165527,-73.9611053466797,40.7989082336426,1,650,4,11,23.4666666666667,4.57622587844977,0,1,0,0,0,0,0,11-4-2016,65,43,54,0.01,0,0
id3752694,2,3,-73.9802093505859,40.7756118774414,-73.9965286254883,40.7493782043457,1,2503,5,13,17.1833333333333,3.22463317706844,0,0,0,0,0,1,0,13-5-2016,65,57,61,0.25,0,0
id0356704,2,5,-73.9892120361328,40.7580795288086,-73.993766784668,40.7591018676758,1,176,3,29,21.0333333333333,0.400119069084701,0,0,1,0,0,0,0,29-3-2016,53,40,46.5,0,0,0
id3629371,2,2,-73.9803314208984,40.7549133300781,-73.9850387573242,40.7419586181641,1,631,3,2,12.7833333333333,1.4940821773678,0,0,0,1,0,0,0,2-3-2016,55,29,42,0.14,0,0
id2501619,2,1,-73.9839859008789,40.7529716491699,-73.9794082641602,40.7467231750488,1,424,6,3,17.2666666666667,0.794631638966332,0,0,0,0,0,1,0,3-6-2016,70,63,66.5,0.04,0,0
id1084281,1,1,-73.9638671875,40.7770195007324,-73.9789352416992,40.7783432006836,0,329,2,3,10.7833333333333,1.27727401165959,0,0,0,1,0,0,0,3-2-2016,59,42,50.5,0.73,0,0
id0317204,2,1,-74.0054168701172,40.7120056152344,-73.987190246582,40.7261085510254,1,479,3,30,0.133333333333333,2.19515512108657,0,0,0,1,0,0,0,30-3-2016,56,37,46.5,0,0,0
id1546899,2,1,-73.7817077636719,40.6447792053223,-74.0121536254883,40.7094917297363,1,1977,3,25,22.4166666666667,20.7228214058996,0,0,0,0,0,1,0,25-3-2016,72,44,58,0.04,0,0
id3223989,2,1,-73.9820785522461,40.769229888916,-73.9549102783203,40.8041801452637,1,757,6,11,19.9833333333333,4.50944496276335,0,0,0,0,0,0,1,11-6-2016,88,59,73.5,0,0,0
id2031703,2,2,-73.989631652832,40.7293815612793,-73.9989013671875,40.7340812683105,1,670,6,5,18.7,0.939768828197663,1,0,0,0,0,0,0,5-6-2016,71,65,68,0.91,0,0
id0757647,2,2,-73.9832611083984,40.694019317627,-73.9987335205078,40.7172393798828,1,385,4,27,13.6333333333333,2.89266040015448,0,0,0,1,0,0,0,27-4-2016,62,46,54,0,0,0
id0042031,2,1,-73.9876556396484,40.7384719848633,-73.9780502319336,40.7488861083984,1,590,5,20,14.2833333333333,1.41272135598599,0,0,0,0,0,1,0,20-5-2016,76,53,64.5,0,0,0
id3110034,2,1,-73.9586791992188,40.772518157959,-73.9544525146484,40.7779502868652,1,80,5,7,15.85,0.701083535622272,0,0,0,0,0,0,1,7-5-2016,60,48,54,0,0,0
id3109174,1,1,-73.9303894042969,40.7614517211914,-73.9422607421875,40.7542457580566,1,229,3,8,9.5,1.28133245345368,0,0,1,0,0,0,0,8-3-2016,67,47,57,0,0,0
id1489694,2,1,-73.7903518676758,40.6437797546387,-73.952018737793,40.8198318481445,1,3526,5,9,14.1833333333333,23.8492200097079,0,1,0,0,0,0,0,9-5-2016,72,52,62,0,0,0
id0345756,1,1,-73.9845123291016,40.7648849487305,-73.9780349731445,40.7623710632324,1,179,1,16,0,0.612971313477147,0,0,0,0,0,0,1,16-1-2016,52,42,47,0.24,0,0
id3763001,2,1,-73.9963760375977,40.718864440918,-74.0173492431641,40.7071151733398,1,1166,6,4,19.9666666666667,2.198098452241,0,0,0,0,0,0,1,4-6-2016,83,66,74.5,0.4,0,0
id1335201,2,1,-73.9725799560547,40.7431755065918,-73.9940643310547,40.7205009460449,1,792,2,20,10.8333333333333,3.103877224675,0,0,0,0,0,0,1,20-2-2016,61,39,50,0,0,0
id2649778,1,1,-73.9904174804688,40.7563591003418,-73.9633483886719,40.7747039794922,1,1005,3,8,9.9,3.05909067032921,0,0,1,0,0,0,0,8-3-2016,67,47,57,0,0,0
id3704148,1,1,-73.9995269775391,40.7309684753418,-74.0014801025391,40.740306854248,1,433,2,27,21.8833333333333,1.05133929328658,0,0,0,0,0,0,1,27-2-2016,41,26,33.5,0,0,0
id2580936,1,1,-73.9637680053711,40.7612533569336,-73.940315246582,40.7504425048828,1,430,2,15,3.66666666666667,2.31243982495158,0,1,0,0,0,0,0,15-2-2016,35,13,24,0.44,1.4,0
id1637840,2,1,-73.994499206543,40.7260932922363,-73.9794616699219,40.7231864929199,1,535,5,13,17.6,1.30777763633452,0,0,0,0,0,1,0,13-5-2016,65,57,61,0.25,0,0
id1744684,1,1,-73.9966430664062,40.7375717163086,-73.9853515625,40.7532539367676,1,385,3,9,21.2,1.98635932057461,0,0,0,1,0,0,0,9-3-2016,77,44,60.5,0,0,0
id3675520,2,1,-73.9873275756836,40.7356109619141,-73.9632034301758,40.7741889953613,1,931,6,24,20.7,4.74662116927849,0,0,0,0,0,1,0,24-6-2016,84,67,75.5,0,0,0
id0622840,2,1,-73.9745330810547,40.7564811706543,-73.9835662841797,40.7439155578613,1,457,1,28,12.1,1.59099796386671,0,0,0,0,1,0,0,28-1-2016,42,32,37,0,0,6
id0573999,1,2,-73.9904327392578,40.7444267272949,-73.9778137207031,40.7588844299316,1,647,5,16,21.1666666666667,1.92726498931654,0,1,0,0,0,0,0,16-5-2016,66,43,54.5,0,0,0
id3887974,1,1,-73.9783706665039,40.7539253234863,-73.9559097290039,40.7819786071777,1,444,3,19,21.9,3.64807776130861,0,0,0,0,0,0,1,19-3-2016,46,36,41,0,0,0
id3611008,1,1,-73.9989776611328,40.7348823547363,-73.985954284668,40.7400054931641,1,580,3,29,12.7666666666667,1.23632721912488,0,0,1,0,0,0,0,29-3-2016,53,40,46.5,0,0,0
id0584834,2,4,-73.9908294677734,40.7563705444336,-73.9801406860352,40.756950378418,1,189,1,22,6.3,0.902610500624151,0,0,0,0,0,1,0,22-1-2016,30,21,25.5,0.01,0.2,0
id2974700,2,2,-73.9924087524414,40.748291015625,-73.9905090332031,40.7330017089844,1,548,4,10,13.7166666666667,1.70761040555642,1,0,0,0,0,0,0,10-4-2016,50,31,40.5,0,0,0
id1705379,2,1,-73.9807586669922,40.7306785583496,-73.9910507202148,40.7339096069336,1,165,6,15,6.83333333333333,0.938683334734296,0,0,0,1,0,0,0,15-6-2016,85,62,73.5,0,0,0
id3278509,2,5,-73.9815979003906,40.7558403015137,-73.9913482666016,40.7502288818359,1,704,3,8,18.9,1.03144287552926,0,0,1,0,0,0,0,8-3-2016,67,47,57,0,0,0
id1441504,2,1,-74.0056228637695,40.7263107299805,-73.9567108154297,40.7206916809082,1,847,1,11,23.05,4.16895109485329,0,1,0,0,0,0,0,11-1-2016,40,26,33,0,0,0
id2341833,1,3,-73.9865112304688,40.7622222900391,-74.0055313110352,40.7409820556641,1,1429,5,14,19.7333333333333,2.85395442159902,0,0,0,0,0,0,1,14-5-2016,73,56,64.5,0,0,0
id1568250,1,1,-73.9727478027344,40.7435302734375,-73.9827117919922,40.731086730957,1,382,1,2,22.5166666666667,1.61841676711643,0,0,0,0,0,0,1,2-1-2016,40,32,36,0,0,0
id0646108,2,5,-74.0100936889648,40.7124481201172,-73.9822998046875,40.7624282836914,1,599,3,5,6.26666666666667,6.03074943391725,0,0,0,0,0,0,1,5-3-2016,41,28,34.5,0,0,0
id0240646,2,5,-73.9765319824219,40.7881698608398,-73.9578094482422,40.778881072998,1,910,6,6,15.4333333333333,1.88458641139565,0,1,0,0,0,0,0,6-6-2016,83,65,74,0,0,0
id2360813,2,1,-73.9997787475586,40.7181358337402,-74.0044708251953,40.7051773071289,1,466,2,14,18.75,1.49420842077828,1,0,0,0,0,0,0,14-2-2016,15,-1,7,0,0,0
id3813533,2,5,-73.9874801635742,40.7200584411621,-73.9412536621094,40.821647644043,1,1502,6,16,22.3666666666667,11.9481350811459,0,0,0,0,1,0,0,16-6-2016,74,65,69.5,0.22,0,0
id3535512,2,1,-73.9894714355469,40.7358283996582,-73.9915924072266,40.7650413513184,1,1005,6,19,23.65,3.25324172043539,1,0,0,0,0,0,0,19-6-2016,88,66,77,0,0,0
id3709406,2,6,-73.9930801391602,40.7577018737793,-73.9903793334961,40.7405014038086,1,454,3,6,11.3333333333333,1.92608917886512,1,0,0,0,0,0,0,6-3-2016,44,32,38,0,0,0
id0361794,1,1,-73.9889755249023,40.7636985778809,-73.9905776977539,40.7507972717285,1,579,6,18,11.5166666666667,1.44089305424079,0,0,0,0,0,0,1,18-6-2016,87,61,74,0,0,0
id2868439,1,1,-73.966178894043,40.7579956054688,-73.9932098388672,40.7545318603516,1,507,4,8,1.13333333333333,2.30914841986735,0,0,0,0,0,1,0,8-4-2016,50,40,45,0.01,0,0
id3200121,2,1,-73.9750900268555,40.7616882324219,-73.9531555175781,40.7885704040527,1,1103,5,11,16.2666666666667,3.51376144591744,0,0,0,1,0,0,0,11-5-2016,76,50,63,0,0,0
id1741462,1,1,-73.9956130981445,40.7233848571777,-74.0056686401367,40.7452049255371,1,756,2,28,18.7333333333333,2.5699563997929,1,0,0,0,0,0,0,28-2-2016,60,38,49,0,0,0
id2324830,1,1,-73.9676895141602,40.7686233520508,-73.9560394287109,40.7738151550293,1,338,5,10,17.1833333333333,1.13831255097098,0,0,1,0,0,0,0,10-5-2016,63,50,56.5,0,0,0
id3628313,1,1,-73.9940872192383,40.7201042175293,-74.0116882324219,40.7033309936523,1,1095,4,21,9.43333333333333,2.38315119265017,0,0,0,0,1,0,0,21-4-2016,73,49,61,0,0,0
id1474666,1,1,-73.978874206543,40.7617492675781,-73.8616256713867,40.768310546875,1,2736,4,28,12.0833333333333,9.90139227302203,0,0,0,0,1,0,0,28-4-2016,59,48,53.5,0,0,0
id1540152,2,1,-73.9807891845703,40.7298698425293,-73.9874114990234,40.7218894958496,1,538,6,26,1.4,1.04826100023995,1,0,0,0,0,0,0,26-6-2016,87,67,77,0,0,0
id2524923,2,1,-73.9738922119141,40.7501983642578,-73.9900817871094,40.761848449707,1,798,5,7,18.1166666666667,1.88086803769725,0,0,0,0,0,0,1,7-5-2016,60,48,54,0,0,0
id0170455,1,1,-74.0111923217773,40.7291412353516,-74.0048370361328,40.7469482421875,1,308,5,26,17.3833333333333,2.05117010762967,0,0,0,0,1,0,0,26-5-2016,90,69,79.5,0,0,0
id2031014,1,1,-73.9998016357422,40.7435646057129,-73.9921417236328,40.7451019287109,1,195,2,28,11.9166666666667,0.667563549920615,1,0,0,0,0,0,0,28-2-2016,60,38,49,0,0,0
id0373159,2,2,-73.9914627075195,40.7508316040039,-74.0035705566406,40.7306518554688,1,459,4,16,23.4333333333333,2.46486852995265,0,0,0,0,0,0,1,16-4-2016,68,43,55.5,0,0,0
id1116864,1,3,-73.9953765869141,40.7437896728516,-74.0077514648438,40.7317657470703,1,1178,3,6,1.93333333333333,1.69547101591819,1,0,0,0,0,0,0,6-3-2016,44,32,38,0,0,0
id2166264,1,2,-73.9855728149414,40.7416191101074,-73.9379119873047,40.8007926940918,1,716,1,4,2.46666666666667,7.7072899938583,0,1,0,0,0,0,0,4-1-2016,36,14,25,0,0,0
id0631825,1,4,-73.9829025268555,40.774486541748,-73.8704833984375,40.7739028930664,1,2241,4,10,13.6833333333333,9.46666843740958,1,0,0,0,0,0,0,10-4-2016,50,31,40.5,0,0,0
id0469790,1,1,-73.9786148071289,40.7520561218262,-73.8457183837891,40.7546653747559,1,1512,4,28,20.6166666666667,11.1980392675926,0,0,0,0,1,0,0,28-4-2016,59,48,53.5,0,0,0
id2701529,1,1,-73.9785614013672,40.764820098877,-74.0044555664062,40.7340126037598,1,1724,3,10,19.65,4.0611517867424,0,0,0,0,1,0,0,10-3-2016,79,63,71,0,0,0
id0452585,2,2,-73.7849349975586,40.648551940918,-73.9801788330078,40.7306289672852,1,1898,1,5,20.8166666666667,18.8224135095976,0,0,1,0,0,0,0,5-1-2016,29,11,20,0,0,0
id3567812,2,1,-73.9956207275391,40.7334938049316,-73.978645324707,40.7458686828613,1,851,1,17,15.7166666666667,1.98465898288787,1,0,0,0,0,0,0,17-1-2016,42,30,36,0.05,0.4,0
id0105820,2,1,-73.9925231933594,40.7684516906738,-73.9582138061523,40.7604713439941,1,789,1,7,20.6833333333333,3.0226921627074,0,0,0,0,1,0,0,7-1-2016,46,31,38.5,0,0,0
id3574140,2,1,-73.9463272094727,40.780948638916,-73.9819412231445,40.7640495300293,1,1037,1,6,22.25,3.53908113067042,0,0,0,1,0,0,0,6-1-2016,41,25,33,0,0,0
id1389661,1,1,-73.9720764160156,40.7514228820801,-73.9555282592773,40.7199058532715,1,977,1,8,21.8166666666667,3.77170465923661,0,0,0,0,0,1,0,8-1-2016,46,31,38.5,0,0,0
id3450020,2,1,-73.9550933837891,40.7834587097168,-73.9686965942383,40.7645301818848,1,1074,5,12,8.83333333333333,2.39627530869262,0,0,0,0,1,0,0,12-5-2016,80,56,68,0,0,0
id2818471,2,1,-73.9858703613281,40.7268981933594,-73.9938201904297,40.7211608886719,1,293,6,13,18.1333333333333,0.925096666748925,0,1,0,0,0,0,0,13-6-2016,74,57,65.5,0,0,0
id1476503,1,2,-73.9889984130859,40.7483787536621,-73.9822845458984,40.7732391357422,1,861,3,26,19.3833333333333,2.82159075517431,0,0,0,0,0,0,1,26-3-2016,55,38,46.5,0,0,0
id3812742,2,1,-73.9719696044922,40.7589302062988,-73.9836349487305,40.7660179138184,1,723,3,14,21.0833333333333,1.25951703709893,0,1,0,0,0,0,0,14-3-2016,51,40,45.5,0.29,0,0
id0071848,1,1,-73.9941101074219,40.7510795593262,-73.9853820800781,40.7585563659668,1,988,6,2,11.45,1.10980936928965,0,0,0,0,1,0,0,2-6-2016,78,62,70,0,0,0
id0791633,2,1,-73.9736862182617,40.7921485900879,-73.9594421386719,40.8096504211426,1,496,4,30,1.78333333333333,2.28579964880981,0,0,0,0,0,0,1,30-4-2016,65,46,55.5,0,0,0
id0240000,2,3,-73.9470367431641,40.771842956543,-74.0007019042969,40.758358001709,1,1086,1,31,13.45,4.76183078401141,1,0,0,0,0,0,0,31-1-2016,56,36,46,0,0,4
id3444371,2,1,-73.9936599731445,40.7393493652344,-73.9659194946289,40.7554092407227,1,1267,4,5,15.4166666666667,2.94108724486765,0,0,1,0,0,0,0,5-4-2016,43,26,34.5,0,0,0
id1867839,2,1,-73.9781036376953,40.7454414367676,-73.9963073730469,40.7533187866211,1,747,2,27,22.7666666666667,1.76598555697584,0,0,0,0,0,0,1,27-2-2016,41,26,33.5,0,0,0
id3350754,1,1,-73.9830551147461,40.7715225219727,-73.9998168945312,40.7285385131836,1,891,2,24,21.3166666666667,4.98380019332652,0,0,0,1,0,0,0,24-2-2016,60,36,48,1.22,0,0
id3912351,1,1,-73.9708023071289,40.7644386291504,-73.9648208618164,40.7557373046875,1,468,1,3,21.5833333333333,1.09084320249736,1,0,0,0,0,0,0,3-1-2016,45,35,40,0,0,0
id1294898,1,2,-73.9825439453125,40.7451057434082,-73.9841003417969,40.7540321350098,1,595,3,22,9.58333333333333,1.00119096010062,0,0,1,0,0,0,0,22-3-2016,56,35,45.5,0,0,0
id3306835,2,1,-73.9849090576172,40.7367286682129,-73.9865188598633,40.7303009033203,1,179,2,16,11.2166666666667,0.727491495685939,0,0,1,0,0,0,0,16-2-2016,54,35,44.5,1.01,0,0
id0709474,2,6,-73.9880218505859,40.7255439758301,-73.9512252807617,40.7742080688477,1,713,4,17,23.5666666666667,6.23609909472937,1,0,0,0,0,0,0,17-4-2016,75,44,59.5,0,0,0
id1425744,2,5,-73.9760513305664,40.7507400512695,-73.9806671142578,40.7521896362305,1,705,6,26,15.5,0.420899766115685,1,0,0,0,0,0,0,26-6-2016,87,67,77,0,0,0
id1591858,2,1,-73.9743576049805,40.7884368896484,-73.9757461547852,40.782112121582,1,319,4,15,11.6166666666667,0.712932459366389,0,0,0,0,0,1,0,15-4-2016,65,42,53.5,0,0,0
id0159150,1,1,-73.9871597290039,40.7548065185547,-73.9804153442383,40.732177734375,1,1174,6,6,12.7333333333333,2.57955940221598,0,1,0,0,0,0,0,6-6-2016,83,65,74,0,0,0
id0621656,1,1,-73.9957122802734,40.7401924133301,-73.8584136962891,40.7579078674316,1,2494,3,11,21.1666666666667,11.7323899570099,0,0,0,0,0,1,0,11-3-2016,68,48,58,0.06,0,0
id0494997,2,4,-73.9883041381836,40.7338447570801,-73.9748077392578,40.7210655212402,1,549,2,21,21.85,1.82006119929642,1,0,0,0,0,0,0,21-2-2016,55,44,49.5,0.03,0,0
id0242630,1,1,-73.9944763183594,40.7408294677734,-73.9811935424805,40.767749786377,1,514,2,24,22.8333333333333,3.1956611659086,0,0,0,1,0,0,0,24-2-2016,60,36,48,1.22,0,0
id3693954,2,6,-73.9866180419922,40.7601280212402,-73.8710861206055,40.7741775512695,1,2238,3,28,16.1666666666667,9.85421747629806,0,1,0,0,0,0,0,28-3-2016,62,42,52,0.38,0,0
id1006600,1,1,-74.0077743530273,40.7426986694336,-73.9809799194336,40.7746734619141,1,1210,3,14,12.6666666666667,4.21120566146136,0,1,0,0,0,0,0,14-3-2016,51,40,45.5,0.29,0,0
id0442914,2,1,-73.9679718017578,40.7555885314941,-73.9915618896484,40.7352294921875,1,930,4,7,18.4,3.0123526298658,0,0,0,0,1,0,0,7-4-2016,58,48,53,0.09,0,0
id0674779,2,4,-73.990608215332,40.7373199462891,-73.9956588745117,40.7645416259766,1,626,1,16,1.78333333333333,3.05666593534478,0,0,0,0,0,0,1,16-1-2016,52,42,47,0.24,0,0
id2134436,2,1,-74.0003280639648,40.7323188781738,-73.9974517822266,40.7439613342285,1,231,5,9,23.6666666666667,1.31706806053988,0,1,0,0,0,0,0,9-5-2016,72,52,62,0,0,0
id0822897,2,1,-73.9832305908203,40.739070892334,-73.9789123535156,40.7411918640137,1,96,1,16,2.73333333333333,0.43356608515393,0,0,0,0,0,0,1,16-1-2016,52,42,47,0.24,0,0
